date,actual_return,normal_var,normal_cvar,normal_breach,student_t_var,student_t_cvar,student_t_breach,historical_var,historical_cvar,historical_breach
2022-04-21,-0.0359068532327972,-0.09599168335084608,-0.12131207420062577,False,-0.0965982149290299,-0.13336504840822255,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-22,-0.0115036180733846,-0.09613700012685535,-0.1214738016275498,False,-0.09676191722306529,-0.13331759654030256,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-23,0.001314934208065,-0.09615470715869844,-0.12139537236272921,False,-0.09678370225870193,-0.13429612174190514,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-24,-0.0150882185081367,-0.09605651139386662,-0.12129126288448348,False,-0.09665400535275824,-0.13421856937342969,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-25,0.0200705700758553,-0.09484058697537075,-0.11955213265519998,False,-0.09522920655877716,-0.13027546368742438,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-26,-0.05549300184628,-0.09415791705484752,-0.11856522517307443,False,-0.09430819394716422,-0.1287823641178835,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-27,0.0267496811573034,-0.0946344014731818,-0.1190785015688285,False,-0.09487130594274527,-0.12911446271762078,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-28,-0.0019651369986355,-0.09423038487257289,-0.11847581302415208,False,-0.0942852778784184,-0.12865849039469487,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-29,-0.0434454233956943,-0.09425028043819793,-0.11849580826982485,False,-0.09431293556039888,-0.12869700784750604,False,-0.08827497085916151,-0.11452619515941224,False
2022-04-30,-0.0996362335503335,-0.09450400237809899,-0.11869072799639473,True,-0.09459133839649518,-0.12946680650287043,True,-0.08827497085916151,-0.11452619515941224,True
2022-05-01,0.0523738588821033,-0.09496401549406702,-0.11923287857950966,False,-0.09498893854117178,-0.12990502310610805,False,-0.09269037917414148,-0.11530958497833764,False
2022-05-02,-0.0235888225573839,-0.09484459168621191,-0.11914901487633853,False,-0.09482950135787904,-0.1291619728510107,False,-0.09269037917414148,-0.11530958497833764,False
2022-05-03,-0.0200514826798982,-0.09504352280114538,-0.11933527142928131,False,-0.09509656640219963,-0.1297433062640963,False,-0.09269037917414148,-0.11530958497833764,False
2022-05-04,0.0776197007424136,-0.09460132017054311,-0.11882992547859762,False,-0.09462918585878743,-0.12980994784520639,False,-0.09269037917414148,-0.11530958497833764,False
2022-05-05,-0.0922452236856734,-0.09468028378851034,-0.11898909253019146,False,-0.0947618743866727,-0.12923209219125165,False,-0.09269037917414148,-0.11530958497833764,False
2022-05-06,-0.0340489081469409,-0.09560001266042477,-0.12000340539084392,False,-0.09572763750081027,-0.13011834198413472,False,-0.09422656095389499,-0.11530958497833764,False
2022-05-07,-0.03460038066192,-0.09503802018897921,-0.1191064219937929,False,-0.09499741554631437,-0.1283317879128753,False,-0.09422656095389499,-0.11530958497833764,False
2022-05-08,-0.0488183702775138,-0.09510933437905374,-0.11906689532727882,False,-0.09503704436502092,-0.12889936441867555,False,-0.09422656095389499,-0.11530958497833764,False
2022-05-09,-0.1730137998145852,-0.09531278624007063,-0.11929637505947997,True,-0.09526699631400828,-0.12885009578482,True,-0.09422656095389499,-0.11530958497833764,True
2022-05-10,0.0537904332296784,-0.09686299144994835,-0.12090756592133795,False,-0.09613298392926713,-0.1303021324455881,False,-0.09682103434539698,-0.1211838622415494,False
