snapped_at,price
2018-12-12 00:00:00+00:00,90.59329987
2018-12-13 00:00:00+00:00,86.53931427
2018-12-14 00:00:00+00:00,84.3082962
2018-12-15 00:00:00+00:00,84.44081116
2018-12-16 00:00:00+00:00,85.26210022
2018-12-17 00:00:00+00:00,95.13382721
2018-12-18 00:00:00+00:00,101.11245728
2018-12-19 00:00:00+00:00,101.26857758
2018-12-20 00:00:00+00:00,116.21687317
2018-12-21 00:00:00+00:00,109.49623108
2018-12-22 00:00:00+00:00,116.7594986
2018-12-23 00:00:00+00:00,130.76525879
2018-12-24 00:00:00+00:00,140.23800659
2018-12-25 00:00:00+00:00,129.84434509
2018-12-26 00:00:00+00:00,131.8656311
2018-12-27 00:00:00+00:00,116.57591248
2018-12-28 00:00:00+00:00,137.64701843
2018-12-29 00:00:00+00:00,138.01834106
2018-12-30 00:00:00+00:00,139.85945129
2018-12-31 00:00:00+00:00,133.36825562
2019-01-01 00:00:00+00:00,140.81941223
2019-01-02 00:00:00+00:00,155.04768372
2019-01-03 00:00:00+00:00,149.13500977
2019-01-04 00:00:00+00:00,154.5819397
2019-01-05 00:00:00+00:00,155.63859558
2019-01-06 00:00:00+00:00,157.74620056
2019-01-07 00:00:00+00:00,151.69921875
2019-01-08 00:00:00+00:00,150.3596344
2019-01-09 00:00:00+00:00,150.80311584
2019-01-10 00:00:00+00:00,128.62518311
2019-01-11 00:00:00+00:00,127.54832458
2019-01-12 00:00:00+00:00,125.96652985
2019-01-13 00:00:00+00:00,116.89780426
2019-01-14 00:00:00+00:00,129.06872559
2019-01-15 00:00:00+00:00,122.03271484
2019-01-16 00:00:00+00:00,123.54706573
2019-01-17 00:00:00+00:00,123.74192047
2019-01-18 00:00:00+00:00,121.01026154
2019-01-19 00:00:00+00:00,124.51902008
2019-01-20 00:00:00+00:00,119.47483063
2019-01-21 00:00:00+00:00,117.15785217
2019-01-22 00:00:00+00:00,118.74755096
2019-01-23 00:00:00+00:00,117.4526062
2019-01-24 00:00:00+00:00,117.36288452
2019-01-25 00:00:00+00:00,116.37834167
2019-01-26 00:00:00+00:00,116.48873901
2019-01-27 00:00:00+00:00,113.4052887
2019-01-28 00:00:00+00:00,106.58997345
2019-01-29 00:00:00+00:00,105.5982132
2019-01-30 00:00:00+00:00,108.90753937
2019-01-31 00:00:00+00:00,107.06101227
2019-02-01 00:00:00+00:00,107.60978699
2019-02-02 00:00:00+00:00,110.4302597
2019-02-03 00:00:00+00:00,107.49266815
2019-02-04 00:00:00+00:00,107.82160187
2019-02-05 00:00:00+00:00,107.44351959
2019-02-06 00:00:00+00:00,104.91928864
2019-02-07 00:00:00+00:00,104.53530121
2019-02-08 00:00:00+00:00,119.26774597
2019-02-09 00:00:00+00:00,119.43088531
2019-02-10 00:00:00+00:00,124.80648804
2019-02-11 00:00:00+00:00,121.29839325
2019-02-12 00:00:00+00:00,122.57228851
2019-02-13 00:00:00+00:00,122.55360413
2019-02-14 00:00:00+00:00,121.39020538
2019-02-15 00:00:00+00:00,122.10038757
2019-02-16 00:00:00+00:00,123.26021576
2019-02-17 00:00:00+00:00,133.59887695
2019-02-18 00:00:00+00:00,146.09837341
2019-02-19 00:00:00+00:00,145.34619141
2019-02-20 00:00:00+00:00,149.55433655
2019-02-21 00:00:00+00:00,146.13084412
2019-02-22 00:00:00+00:00,149.092453
2019-02-23 00:00:00+00:00,158.79542542
2019-02-24 00:00:00+00:00,135.85266113
2019-02-25 00:00:00+00:00,139.82286072
2019-02-26 00:00:00+00:00,138.0896759
2019-02-27 00:00:00+00:00,136.1259613
2019-02-28 00:00:00+00:00,136.74624634
2019-03-01 00:00:00+00:00,136.44361877
2019-03-02 00:00:00+00:00,134.20695496
2019-03-03 00:00:00+00:00,132.24942017
2019-03-04 00:00:00+00:00,127.77412415
2019-03-05 00:00:00+00:00,137.8223877
2019-03-06 00:00:00+00:00,138.78935242
2019-03-07 00:00:00+00:00,138.03450012
2019-03-08 00:00:00+00:00,135.1270752
2019-03-09 00:00:00+00:00,137.96533203
2019-03-10 00:00:00+00:00,136.75868225
2019-03-11 00:00:00+00:00,133.83403015
2019-03-12 00:00:00+00:00,134.44288635
2019-03-13 00:00:00+00:00,133.26307678
2019-03-14 00:00:00+00:00,133.71159363
2019-03-15 00:00:00+00:00,137.69178772
2019-03-16 00:00:00+00:00,142.3981781
2019-03-17 00:00:00+00:00,140.00054932
2019-03-18 00:00:00+00:00,139.37460327
2019-03-19 00:00:00+00:00,140.51919556
2019-03-20 00:00:00+00:00,140.68635559
2019-03-21 00:00:00+00:00,136.63606262
2019-03-22 00:00:00+00:00,137.18144226
2019-03-23 00:00:00+00:00,138.23986816
2019-03-24 00:00:00+00:00,136.98692322
2019-03-25 00:00:00+00:00,135.03102112
2019-03-26 00:00:00+00:00,135.46035767
2019-03-27 00:00:00+00:00,140.98815918
2019-03-28 00:00:00+00:00,139.41647339
2019-03-29 00:00:00+00:00,142.49742126
2019-03-30 00:00:00+00:00,142.09268188
2019-03-31 00:00:00+00:00,141.51409912
2019-04-01 00:00:00+00:00,141.83032227
2019-04-02 00:00:00+00:00,163.96174622
2019-04-03 00:00:00+00:00,161.45880127
2019-04-04 00:00:00+00:00,158.05253601
2019-04-05 00:00:00+00:00,165.5148468
2019-04-06 00:00:00+00:00,165.94720459
2019-04-07 00:00:00+00:00,174.53164673
2019-04-08 00:00:00+00:00,180.25881958
2019-04-09 00:00:00+00:00,176.11457825
2019-04-10 00:00:00+00:00,177.33747864
2019-04-11 00:00:00+00:00,165.49702454
2019-04-12 00:00:00+00:00,164.73632812
2019-04-13 00:00:00+00:00,164.51335144
2019-04-14 00:00:00+00:00,167.83851624
2019-04-15 00:00:00+00:00,161.57417297
2019-04-16 00:00:00+00:00,167.6234436
2019-04-17 00:00:00+00:00,166.95075989
2019-04-18 00:00:00+00:00,173.81402588
2019-04-19 00:00:00+00:00,173.70843506
2019-04-20 00:00:00+00:00,173.75126648
2019-04-21 00:00:00+00:00,170.04652405
2019-04-22 00:00:00+00:00,171.87466431
2019-04-23 00:00:00+00:00,171.44779968
2019-04-24 00:00:00+00:00,165.82609558
2019-04-25 00:00:00+00:00,154.45939636
2019-04-26 00:00:00+00:00,156.34709167
2019-04-27 00:00:00+00:00,158.43493652
2019-04-28 00:00:00+00:00,157.29507446
2019-04-29 00:00:00+00:00,155.20199585
2019-04-30 00:00:00+00:00,162.16603088
2019-05-01 00:00:00+00:00,160.81834412
2019-05-02 00:00:00+00:00,162.12278748
2019-05-03 00:00:00+00:00,167.95240784
2019-05-04 00:00:00+00:00,164.02658081
2019-05-05 00:00:00+00:00,163.45069885
2019-05-06 00:00:00+00:00,172.6532135
2019-05-07 00:00:00+00:00,169.79866028
2019-05-08 00:00:00+00:00,170.94816589
2019-05-09 00:00:00+00:00,170.28930664
2019-05-10 00:00:00+00:00,173.14274597
2019-05-11 00:00:00+00:00,194.30433655
2019-05-12 00:00:00+00:00,187.32531738
2019-05-13 00:00:00+00:00,196.84628296
2019-05-14 00:00:00+00:00,217.14857483
2019-05-15 00:00:00+00:00,247.15306091
2019-05-16 00:00:00+00:00,264.01000977
2019-05-17 00:00:00+00:00,243.7645874
2019-05-18 00:00:00+00:00,234.5952301
2019-05-19 00:00:00+00:00,261.29220581
2019-05-20 00:00:00+00:00,251.8644104
2019-05-21 00:00:00+00:00,255.21588135
2019-05-22 00:00:00+00:00,244.69891357
2019-05-23 00:00:00+00:00,245.96566772
2019-05-24 00:00:00+00:00,249.48498535
2019-05-25 00:00:00+00:00,251.75987244
2019-05-26 00:00:00+00:00,267.06964111
2019-05-27 00:00:00+00:00,272.86264038
2019-05-28 00:00:00+00:00,271.76870728
2019-05-29 00:00:00+00:00,269.45568848
2019-05-30 00:00:00+00:00,255.85894775
2019-05-31 00:00:00+00:00,268.11355591
2019-06-01 00:00:00+00:00,265.39126587
2019-06-02 00:00:00+00:00,270.2255249
2019-06-03 00:00:00+00:00,252.60792542
2019-06-04 00:00:00+00:00,241.33879089
2019-06-05 00:00:00+00:00,247.05101013
2019-06-06 00:00:00+00:00,249.47433472
2019-06-07 00:00:00+00:00,250.93035889
2019-06-08 00:00:00+00:00,245.73809814
2019-06-09 00:00:00+00:00,233.08670044
2019-06-10 00:00:00+00:00,247.52012634
2019-06-11 00:00:00+00:00,245.78182983
2019-06-12 00:00:00+00:00,260.90328979
2019-06-13 00:00:00+00:00,256.16879272
2019-06-14 00:00:00+00:00,264.08746338
2019-06-15 00:00:00+00:00,269.01931763
2019-06-16 00:00:00+00:00,269.22320557
2019-06-17 00:00:00+00:00,274.35110474
2019-06-18 00:00:00+00:00,265.05184937
2019-06-19 00:00:00+00:00,269.43179321
2019-06-20 00:00:00+00:00,271.69500732
2019-06-21 00:00:00+00:00,294.91027832
2019-06-22 00:00:00+00:00,309.38031006
2019-06-23 00:00:00+00:00,307.82778931
2019-06-24 00:00:00+00:00,310.42468262
2019-06-25 00:00:00+00:00,318.12631226
2019-06-26 00:00:00+00:00,336.75317383
2019-06-27 00:00:00+00:00,294.26763916
2019-06-28 00:00:00+00:00,311.22610474
2019-06-29 00:00:00+00:00,320.05889893
2019-06-30 00:00:00+00:00,290.69598389
2019-07-01 00:00:00+00:00,293.64111328
2019-07-02 00:00:00+00:00,291.59643555
2019-07-03 00:00:00+00:00,303.09997559
2019-07-04 00:00:00+00:00,284.52322388
2019-07-05 00:00:00+00:00,287.99752808
2019-07-06 00:00:00+00:00,287.54711914
2019-07-07 00:00:00+00:00,305.70056152
2019-07-08 00:00:00+00:00,313.25140381
